Type,ID,Title,S1,S2,S3,S4,S5,S6,S7,S8,Sentence
P0871,126,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,身材曲线优美、丰满、圆润，你为何如此优秀
P0583,127,杀人犯仅坐牢一年 体重飙升至400斤 竟获释回家减肥,,,,,,,,,毕竟，监狱不是福利机构，无法派专人照顾一个异常肥胖的罪犯
P0601,128,“梨形身材是基因彩票”上热搜，网友：谢谢，有被安慰到,,,,,,,,,在科学家看来，细腰肥臀的梨型身材，患代谢相关慢性病的风险较低，寿命更长
P1095,129,面相变了!贾玲最新露面 体重竟反弹回归原状,,,,,,,,,而且这次的贾玲和上次筹备《热辣滚烫》时截然不同，尽管复胖了，却只是跟大家开着关于身材的玩笑，压根没怎么提及自己的新电 影，全然没有了之前那种大张旗鼓宣传的架势，这前后的反差着实让人觉得诧异
P0259,130,凤姐美国被偶遇坐公交车 身材发福体重近200斤,,,,,,,,,可以看到，凤姐的身材明显发福，脸大了一圈，大肚腩抢镜，连腿都变得粗壮了，感觉胖了不止20斤，年龄感一下子出来了
P0521,131,报告：全球45%的人口正在努力减肥！一年“胖死”280万人！澳洲所在地的风水不好？大洋洲都要胖炸了！,,,,,,,,,全球每年“胖死”的人至少达280万人
P0040,132,58岁巩俐出席活动，网纱上衣搭鱼尾裙身材超绝，自然老去获赞,,,,,,,,,肩膀、背部和大臂都是中年人最容易变厚发福的部位，但是已经58岁的巩俐却保养得很好，身上没有一丝赘肉，身材凹凸有致
P0205,133,【健康知识】胖哪儿都不能胖这里！,,,,,,,,,在男性眼里肥嘟嘟胖出一大圈的啤酒肚才叫胖肚子
P0396,134,大腹便便同時出現這些症狀 當心是腫瘤,,,,,,,,,"中年以上的人,几乎都有腹部变大的现象,而真正腹腔内造成的腹胀原因还很多"
P0340,135,周末飞韩国打200块变美针 白领迷上特种兵医美,,,,,,,,,失恋后暴饮暴食导致发胖，怕没人喜欢，她便独自躺上手术台做抽脂手术，抽掉肚腩和大腿的脂肪
P0927,136,腹部、大腿還是手臂?,悄悄变大,,,,,,,,"规律运动能优先动员腹部脂肪,快走、游泳、重量训练都有效;饮食上少吃精致淀粉,多摄取蛋白质与膳食纤维,也能帮助控制:酒精是堆积内识脂防的“大魔王”,即使体重没变,啤酒肚却会悄悄变大,适度戒酒相当重要"
P0048,137,200斤女孩为美狂瘦至90斤 ！要么瘦，要么死,,,,,,,,,那时她投了6个社团，到了面试环节，所有社团的负责人都用同一个理由拒绝了她：“你的身材这方面不太行，进来以后对社团的面貌影响不好
P1045,138,郑伊健夫妇移居日本逛超市 50岁蒙嘉慧发福疑怀孕,,,,,,,,,因此被网友质疑已经怀孕了——不少网友表示蒙嘉慧的肚子有点鼓，猜测她已经怀孕了，但也有人表示蒙嘉慧应该只是发福了，因为她和郑伊健一样，都是丁克家族
P1043,139,那些一胖就胖肚子的人，后来都怎么样了？,一胖都会容易胖肚子,,,,,,,,为什么无论男女，一胖都会容易胖肚子
P0552,140,日本全球最瘦，却又全球最“寿”！日本人为啥这么瘦、又那么寿？,,,,,,,,,而反观我们的大洋彼岸，美国呢，肥胖率达到了32%，这边一条街胖子估计能抵得上日本全体胖子
P1038,141,過於謹慎能保護自己嗎?(三),,,,,,,,,"敏感不是坏 事,因为敏感的本身是用于防范自己不受侵害,结交朋友,尊重他人,比如在谈话时我们应该注意听 话者的感受,若对方比较肥胖,就不易赞美苗条;对方对所讲的话题无兴趣时,我们就应转说其它方 面"
P0192,142,侮辱or玩笑？华人也在用的“修图神器”引发争议，已紧急下架,,,,,,,,,Ta是黑人变性人，身材大码，且同时和另外一名变性人配偶并共同抚养着一名跨性别的子女
P0885,143,职场有毒！24岁华人妹子上班1年增重40斤！辞职后的变化震惊全球网友…,,,,,,,,,人的一生会遭遇无数麻烦，变胖也只不过是其中之一，它既不是不可避免的，也不是不可解决的
P0990,144,贾玲惊现巴黎奥运会 体重之谜再度引爆,又胖了,,,,,,,,"这次在巴黎奥运会这么重要的场合被发现又胖了,网友们可炸开了锅"
P1107,145,香港知名女星容貌大变，出席活动突然中途退场，患甲亢身体出问题,,,,,,,,,网上的照片、短视频流出之后，网友都在感慨：江欣燕发胖太明显
P0085,146,一个人胖不胖，看“圆度指数”，比 BMI 更靠谱,,,,,,,,,内脏脂肪超标者又称为中心型肥胖，其特点是看似“正常”，实际脂肪分布在腹腔内脏的一种肥胖状态，表现为整体看似“正常”，而腰围增加
P0684,147,澳洲254斤胖女减肥128斤！不吃药不节食，完克土澳长肥魔咒！,,,,,,,,,那时候，她的腿部堆积着大量的脂肪
P0601,148,“梨形身材是基因彩票”上热搜，网友：谢谢，有被安慰到,,,,,,,,,也有网友表示，“据说梨形身材长寿”
P0274,149,"别超重!体重如果达到这个数,等于大脑早衰了12年",,,,,,,,,可以说，没有一个胖人能一直完全健康地活着
P0059,150,"BMI:肥胖的伪标准,难道我们被骗了100多年吗?",,,,,,,,,如果腰围超过一半的身高，那么则有肥胖的风险
P0130,151,中国男人配不上中国女人？,,,,,,,,,官员在形象上也没有起好的表率作用 1、体型偏胖和穿着不得体让很多官员成为审美重灾区 在中国官场，流行一种穿法：把裤子提到腰以上，配上扎进裤子的白衬衣
P0347,152,唐代以胖为美？从唐代服饰探究其真假,,,,,,,,,根据出土的杨玉环画像来看，杨玉环本人的身材是十分匀称的，并没有“虎背熊腰”“脸似大饼”，反而处处都显得刚刚好，让人情不自禁想要对其身姿的完美赞扬一番
P0341,153,周華健身材變化引熱議 曬「腹肌」幽默回應,,,,,,,,,随著周华健发胖照片的流出，不少网友发现，周华健的身材与他年轻时相比，确实大了很多
P0245,154,内马尔最新照片大变样 明显发福成“肉马尔”,,,,,,,,,可以明显看到，内马尔身材有些发福，尤其是脸部明显发胖，显得“肉嘟嘟”
P0839,155,笑话天地2,,,,,,,,,"女人胖是丰满,瘦是苗条,高是修长,矮是玲珑!男人胖是猪,瘦是排骨,高是竹竿,矮是冬瓜"
P0987,156,贝克汉姆妻子分享子女们大合影 女儿小七显发福,,,,,,,,,” 塔娜·霍尔丁和克鲁兹同龄，两人于去年5月开始约会，塔娜身材高大，还有一些偏胖，但克鲁兹第一次见到她时，就被对方身上的淳朴 所打动，展开热烈追求
P0357,157,国家喊你减肥真相曝光：中国已成超重大国，胖下去后果太严重,,,,,,,,,别等胖到不能回头，赶紧行动吧
P0012,158,23岁女硕士砸2万相亲 婚介包装四旬男冒充小鲜肉,,,,,,,,,他体型发福，给人的感觉油腻
P0620,159,毒蘑菇厨子四次企图谋害前夫 曾任空中交通管制员,,,,,,,,,他说：“她胖了一些，但看起来非常眼熟，而且她的名字也跟我们记忆中一样，当时我们有90%到95%的把握认为这是同 一个人，当我们在报纸上看到她的母亲姓斯卡特时，我们就完全确定了
P0422,160,孕婦產檢因「體重超標」心碎 污名化影響女性參與醫療,,,,,,,,,尽管现在超过一半的澳洲女性体型较大，但孕妇仍然持续遭受体重偏见
P0019,161,33岁张含韵被骂“爆肥”！1.62米55公斤，本人晒秤自嘲“真的胖”,,,,,,,,,网友说她“脸有点浮肿”，她开朗回应：“不是浮肿，是真的胖，哈哈
P0601,162,“梨形身材是基因彩票”上热搜，网友：谢谢，有被安慰到,,,,,,,,,不久前，话题“原来梨形身材是基因彩票”冲上热搜，引发网友热议
P1074,163,關曉彤胖成27歲少婦 網友辣評,,,,,,,,,身上的肉肉一堆，完全遮不住她的粗壮手臂
P0524,164,拒绝中年“发福”，从这12件小事入手，生活化“减脂”！,,,,,,,,,作为一个中年人，我深知随着年龄增长，身体的新陈代谢逐渐减慢，容易出现发福的情况
P1046,165,"郑伊健爱妻在日4年胖27斤,希望观众接受全新的她",,,,,,,,,如今蒙嘉慧中年发福，但她和郑伊健的感情稳定，无需刻意保持体型去取悦任何人
P0723,166,澳洲研究：女性腰部有点赘肉，可降低骨折危险！身体上的这6个“缺陷”反而让你更健康,,,,,,,,,5. 骨架大——骨质疏松来得晚 不少女性羡慕骨架小的女生，骨架大了感觉长点肉就显壮
P0100,168,七成高血压归因于“胖”！这种肥胖类型最危险……,,,,,,,,,中国成年人的平均腰围同样越来越大，从1993年的76厘米、2007年的80.7厘米，增加到2015~2017年的83.4~83.5厘米
P0577,169,最纯艳星知三当三陷“不伦恋”如今身材发福变残,,,,,,,,,但纵使身材发福，盈盈一笑间，熟悉的美人神韵依然在
P0371,170,"在所有肥胖的危害里,「精神疾病」是我没想到的",,,,,,,,,人人都有让自己感到焦虑或压力的事，但肥胖人群可能多了一个：自己比别人胖
P0321,171,吃播鼻祖减肥200斤轰动全网：攒了两年的假视频骗过所有网友，只为整个大活？？！,,,,,,,,,（鳄梨减肥成功了）这简直让人不敢相信自己的眼睛，明明6天前他刚在小号上更新，视频里依旧体型肥胖臃肿，这才过去6天，怎么可能就换了一个人
P0942,172,"营养专家推荐秋吃坚果,每天一把有助护心",,,,,,,,,所以，早餐吃一把坚果长胖风险低，相反会抑制午餐和晚餐的食欲，对控制体重有益无害
P0600,173,梨形身材才是最完美身材！中了基因彩票 寿命更长,,,,,,,,,与之相对，最不健康的是“标准苹果”，上半身肉多得很，腿上却没多少脂肪
P0441,174,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,贾玲自曝曾经自己由于身材问题，被某导演指着鼻子痛骂：“你别说话了，像猪一 样
P0472,175,彻底放飞自我?阿娇最新演出胖成“阿爆”演出划水,,,,,,,,,当然有粉丝赶紧解释，说毕竟阿娇长胖了蹦不动，但变胖这件事又不是观众的责任
P0574,177,最新研究：长胖真的会让人变傻！,,,,,,,,,长胖会让大脑变“傻”     《柳叶刀》子刊曾发表研究发现，内脏脂肪增加0.27千克，认知年龄可衰老0.7年
P0743,178,热搜爆了！贾玲大波浪晚礼服惊艳网友！专家：贾玲减肥的案例普通人可以复刻,,,,,,,,,有的人会抱怨自己是“易胖体质”，很难减肥
P0525,179,拒身材焦虑 手撕病态美?她被控性骚扰!搞体重羞辱,,,,,,,,,在这之前，Lizzo曾斥责她们在表演前喝酒，而当时克里斯托反驳了她，不由得让人觉得这两件事有关系…… 除此之前，三人还指控Lizzo的团队对待舞蹈队的黑人成员与其他成员不同，“只有对待身材丰满的有色人种女性舞者，才会以这种（恶劣的）方式交谈”
P0406,180,奇葩！就因男友喜欢胖子！澳洲美女模特增肥至357斤！网友们都替她急死了！,,,,,,,,,杰夫喜欢的胖女孩可不是大众认知中的那种微胖美女
P0623,181,汪小菲三胎来了?马筱梅穿连衣裙小腹隆起,,,,,,,,,最近马筱梅状态发福，直播时还被网友发现会动不动恶心反胃，被怀疑是不是怀孕了，虽然此前马筱梅曾怒斥营销号不要乱写，但最近狗仔拍到她和汪小菲参加朋友喜宴，身材确实有明显变化
P0722,182,澳洲牛奶好，但很多人都选错了！长寿专家建议，这样选才最好,,,,,,,,,健康又不长胖的脱脂牛奶，成了不少减肥人士的“最佳”选择
P0239,183,关晓彤最新状态惹争议:发福脸肿 年龄感尽显,,,,,,,,,但关晓彤才26岁，正是年轻的时候，看上去显老也正是因为体型富态，才给人一种“姨感”
P1059,184,“重”视体重，“轻”松生活：肥胖问题我们说清楚,,,,,,,,,❓问：孩子胖点是不是“长个儿”的表现
P0924,185,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,从外形上看，全身型肥胖者胖得比较“均匀”
P0133,186,“中国肥胖地图”火了:41%中国男人超重 这个省最苗条,,,,,,,,,中年发福一词，用在男性似乎更为贴切
P0528,187,挺住，别躺平！30岁后的男人，减掉肚腩才能赢未来,,,,,,,,,男性比女性更容易积累腹部内脏脂肪，导致常见的“啤酒肚”
P0261,188,出現這些症狀 其實你正在「發福」,正在「发福」,,,,,,,,"是否常常觉得很快就饿、久坐易累,或是容易便秘?这些徴兆的出现,你可能正在「发福」"
P0752,189,爆火的减肥针：花6千瘦33斤，身体垮了,,,,,,,,,使用替尔泊肽的9个月里，小齐花了2万多元，瘦了40多斤，看着肚子上一点点消失的赘肉，体重秤上逐渐下降的数字，小齐觉得心满意足，她松了口气：“我终于可以不当胖子了
P0451,190,小李子为爱减肥？恋爱后怒减小肚子，瘦出下颌线,吹气球…时胖时瘦,,,,,,,,要知道这几年肉肚的小李子可是常常长这样的… 这么一看，不光是瘦了，而且是大瘦特瘦… 众所周知，小李子年轻的时候经常在电影里展示精瘦健美身材，但人到中年之后，就开始吹气球…时胖时瘦
P0086,191,一个容易长胖的人，可能是蛋白质没吃够,,,,,,,,,蛋白质缺乏易长胖 《英国皇家学会会志：生物科学》刊登澳大利亚一项研究证实，“蛋白质杠杆假说”是导致肥胖的重要机制，蛋白质摄入不足更容易长胖
